30.63,14.12,21.85,4.72,13.84,6.60,11.64,23.44,75.53,37.11,45.88,4.72,8.04,6.82,25.53,25.08,12.19,8.17,1
27.64,12.24,19.12,4.72,13.11,5.94,11.18,22.14,71.09,35.58,43.84,4.72,8.04,6.82,24.65,23.99,11.58,8.17,1
29.13,13.18,20.03,5.50,13.84,6.60,12.11,24.75,79.97,37.49,44.86,5.08,8.85,6.82,25.53,26.17,12.19,8.17,1
32.12,14.12,20.94,6.29,14.57,8.58,18.63,38.21,122.18,48.21,55.05,7.25,11.26,8.52,34.33,41.44,15.84,9.99,1
50.80,20.71,28.23,9.44,21.85,9.24,22.36,48.63,155.50,66.95,70.34,7.98,12.87,9.38,46.65,47.98,21.33,10.90,1
75.45,29.18,36.42,14.15,27.68,11.22,28.41,70.77,219.92,99.47,85.63,10.52,17.69,11.93,60.73,59.98,29.86,13.62,1
49.30,22.59,36.42,5.50,20.40,11.88,14.44,29.96,97.74,48.21,59.13,6.53,10.45,8.52,34.33,34.90,17.06,9.08,1
11.21,7.53,12.75,3.15,6.56,6.60,9.32,20.41,68.86,27.55,43.84,5.44,8.85,7.67,18.48,27.26,9.14,8.17,1
41.83,19.77,31.87,3.93,11.66,6.60,9.78,25.62,85.53,45.14,53.01,5.44,10.45,8.52,29.05,29.44,16.45,9.99,1
37.35,16.00,22.76,5.50,16.75,6.60,14.44,29.09,94.41,48.21,54.03,5.44,9.65,7.67,33.45,29.44,15.84,9.08,1
22.41,8.47,10.02,3.15,6.56,3.96,8.38,22.58,73.31,40.94,34.66,3.99,8.04,5.97,20.24,18.54,10.97,8.17,1
60.51,27.30,49.17,7.08,24.77,12.55,16.30,35.60,115.51,58.53,75.44,6.89,12.06,9.38,44.01,40.35,21.94,9.99,1
12.70,7.53,12.75,2.36,6.56,5.28,8.85,17.80,59.98,27.93,44.86,4.72,8.04,5.97,21.13,21.81,10.36,7.27,1
12.70,6.59,10.93,3.15,6.56,5.28,10.25,19.97,71.09,32.14,35.68,3.99,7.24,5.97,20.24,18.54,9.14,7.27,1
50.80,19.77,25.50,6.29,18.21,7.26,13.97,32.56,104.41,57.39,59.13,5.80,10.45,7.67,36.97,31.62,18.28,9.08,1
32.87,15.06,21.85,3.15,8.74,4.62,7.92,20.41,66.64,36.73,42.82,4.35,8.85,6.82,21.13,20.72,12.19,8.17,1
29.88,13.18,19.12,4.72,13.84,5.94,13.04,26.48,85.53,44.38,51.99,5.08,8.85,6.82,31.69,27.26,14.62,8.17,1
18.68,7.53,9.11,3.15,5.83,3.96,8.38,21.27,69.98,38.64,30.58,3.99,8.04,5.97,18.48,16.36,9.75,8.17,1
53.78,22.59,32.78,7.86,23.31,9.90,18.17,38.64,124.40,60.45,68.30,6.89,11.26,8.52,42.25,40.35,20.11,9.99,1
47.06,19.77,28.23,9.44,20.40,13.21,20.96,44.72,144.39,58.92,66.26,7.98,12.87,10.23,42.25,47.98,19.50,10.90,1
16.43,9.41,15.48,3.15,8.74,7.26,10.71,22.14,73.31,30.99,45.88,5.44,8.85,7.67,22.89,30.53,10.97,8.17,1
11.21,7.53,11.84,2.36,6.56,5.28,9.32,19.54,63.31,26.02,39.76,5.08,8.04,6.82,18.48,25.08,9.14,8.17,1
20.92,10.35,16.39,6.29,10.93,9.24,18.17,36.03,115.51,34.05,44.86,6.89,11.26,8.52,24.65,45.80,11.58,9.99,1
45.57,18.83,26.41,5.50,20.40,7.26,18.63,37.77,123.29,69.63,77.48,6.89,10.45,8.52,51.05,40.35,23.16,9.08,1
14.19,7.53,11.84,3.15,7.28,4.62,10.71,20.84,73.31,35.20,37.72,4.35,7.24,5.97,22.89,20.72,9.75,7.27,1
33.62,14.12,20.94,4.72,13.84,6.60,11.18,24.31,77.75,39.79,46.89,4.72,8.85,6.82,26.41,25.08,12.80,8.17,1
43.33,18.83,30.05,3.93,12.38,6.60,9.78,24.75,79.97,42.47,48.93,5.08,9.65,7.67,27.29,26.17,14.62,9.08,1
61.25,25.41,38.24,8.65,26.23,11.88,20.03,42.98,138.84,65.80,75.44,7.62,12.87,9.38,48.41,46.89,23.16,10.90,1
32.12,12.24,14.57,5.50,9.47,5.28,12.58,33.43,107.74,54.71,43.84,5.44,10.45,7.67,28.17,27.26,14.62,9.99,1
82.92,35.77,57.36,10.22,34.97,16.51,25.15,52.53,169.94,81.11,99.91,9.79,15.28,11.93,63.38,63.25,29.86,12.71,1
18.68,10.35,19.12,3.15,9.47,7.26,11.18,23.88,78.86,34.05,55.05,5.80,9.65,7.67,27.29,34.90,13.41,8.17,1
75.45,32.00,45.53,10.22,32.05,13.21,23.29,49.06,156.61,75.37,82.58,8.71,13.67,10.23,53.69,52.34,25.59,10.90,1
67.98,27.30,38.24,13.37,29.87,17.83,28.88,63.39,207.70,72.69,83.60,11.24,17.69,12.79,52.81,70.88,24.98,12.71,1
91.88,36.71,50.99,11.01,33.51,15.19,21.89,51.66,169.94,84.17,91.75,9.07,15.28,11.08,58.09,57.80,29.25,11.81,1
83.66,33.89,48.26,11.79,33.51,16.51,23.75,53.84,176.60,81.87,91.75,9.79,16.08,11.93,58.97,64.34,28.64,12.71,1
95.62,38.59,57.36,11.01,37.88,11.88,21.43,51.66,168.83,89.52,101.95,8.71,15.28,11.08,66.02,53.43,32.30,12.71,1
29.13,11.30,12.75,4.72,8.01,4.62,10.71,29.09,94.41,50.88,39.76,5.08,10.45,7.67,25.53,25.08,13.41,9.99,1
29.13,15.06,28.23,3.93,13.11,10.56,13.04,29.52,98.85,42.85,68.30,6.89,11.26,9.38,35.21,46.89,17.06,9.99,1
38.84,16.94,26.41,3.93,10.20,5.28,8.85,22.58,74.42,39.41,45.88,4.72,9.65,7.67,24.65,25.08,14.02,9.08,1
19.42,9.41,13.66,3.93,9.47,5.28,12.58,23.88,78.86,37.11,42.82,4.72,8.04,6.82,26.41,26.17,11.58,8.17,1
35.86,16.00,24.58,4.72,13.84,7.26,10.71,23.44,75.53,38.64,46.89,4.72,8.85,6.82,26.41,25.08,13.41,8.17,1
40.34,16.94,22.76,6.29,17.48,8.58,14.90,32.13,103.30,49.74,57.09,6.17,10.45,7.67,35.21,34.90,16.45,9.08,1
42.58,17.88,25.50,7.86,18.21,11.88,18.63,39.94,129.95,49.74,60.15,7.62,12.06,9.38,36.09,45.80,17.06,9.99,1
21.66,8.47,10.02,3.93,6.56,3.96,9.32,23.44,76.64,42.08,34.66,4.35,8.85,6.82,21.13,20.72,10.97,9.08,1
73.21,29.18,40.97,8.65,29.14,12.55,18.63,40.38,132.18,75.75,82.58,7.62,12.87,9.38,54.57,49.07,26.20,10.90,1
22.41,11.30,20.94,3.15,10.93,7.92,11.18,23.01,75.53,36.73,59.13,5.44,8.85,6.82,30.81,31.62,14.62,8.17,1
20.17,9.41,14.57,4.72,10.20,5.94,11.18,22.58,72.20,38.64,47.91,4.72,8.04,6.82,28.17,25.08,12.80,8.17,1
38.10,16.94,26.41,4.72,10.93,6.60,10.71,23.88,76.64,37.88,44.86,4.72,8.85,6.82,24.65,26.17,13.41,8.17,1
45.57,18.83,25.50,6.29,18.21,7.26,13.97,30.39,97.74,52.03,58.11,5.44,9.65,7.67,36.09,30.53,17.67,9.08,1
29.13,10.35,12.75,4.72,8.74,4.62,11.64,29.52,96.63,49.74,39.76,5.08,9.65,6.82,26.41,25.08,13.41,9.08,1
67.98,28.24,42.80,8.65,26.95,14.53,20.03,43.85,144.39,69.63,83.60,8.34,13.67,10.23,51.05,51.25,24.98,10.90,1
19.42,10.35,18.21,3.15,9.47,7.26,11.18,23.88,78.86,34.81,57.09,5.80,9.65,7.67,29.05,34.90,14.02,8.17,1
14.94,8.47,12.75,3.93,8.01,5.94,12.11,24.31,83.30,36.73,42.82,4.72,8.04,6.82,25.53,26.17,10.97,7.27,1
29.88,13.18,20.94,3.15,8.74,5.28,7.92,19.10,62.20,32.14,38.74,3.99,8.04,6.82,20.24,20.72,10.97,8.17,1
30.63,15.06,22.76,3.15,8.01,4.62,7.45,19.97,65.53,36.35,44.86,4.35,8.85,6.82,22.89,22.90,13.41,9.08,1
32.87,14.12,20.03,4.72,13.11,6.60,11.18,23.44,75.53,38.26,44.86,4.72,8.85,6.82,25.53,25.08,12.80,8.17,1
14.94,6.59,8.19,3.15,5.10,3.96,8.38,20.41,66.64,32.14,28.54,3.99,8.04,5.97,15.84,16.36,8.53,8.17,1
17.18,9.41,17.30,3.15,8.74,7.26,9.32,19.97,65.53,29.84,46.89,5.08,8.04,6.82,22.89,27.26,11.58,8.17,1
31.37,15.06,24.58,5.50,13.84,9.24,12.11,27.79,89.97,37.88,48.93,5.44,9.65,7.67,26.41,31.62,13.41,9.08,1
26.15,11.30,16.39,4.72,12.38,5.94,15.37,30.39,98.85,44.38,49.95,5.80,9.65,7.67,31.69,31.62,14.62,8.17,1
31.37,13.18,18.21,4.72,11.66,6.60,11.18,25.18,81.08,37.11,41.80,5.08,8.85,7.67,23.77,26.17,12.19,9.08,1
29.88,11.30,12.75,3.93,8.01,3.96,9.78,24.75,82.19,44.00,38.74,4.35,8.85,6.82,23.77,21.81,12.19,9.08,1
47.81,19.77,27.32,7.08,18.21,9.90,15.84,36.03,117.74,52.41,60.15,6.53,11.26,8.52,36.09,39.26,17.67,9.99,1
47.81,20.71,30.05,4.72,13.11,7.26,11.18,27.79,89.97,46.29,51.99,5.44,10.45,7.67,29.93,30.53,16.45,9.99,1
69.47,27.30,36.42,10.22,26.23,11.22,20.49,46.45,151.06,72.69,76.46,7.98,13.67,10.23,48.41,46.89,23.77,10.90,1
62.00,24.47,32.78,9.44,24.04,11.22,20.96,46.89,151.06,68.10,70.34,7.98,13.67,10.23,45.77,47.98,21.94,10.90,1
63.50,25.41,33.69,9.44,24.04,11.22,20.03,45.15,145.50,68.48,70.34,7.62,12.87,9.38,45.77,44.71,21.94,10.90,1
90.39,37.65,61.01,9.44,29.87,15.19,19.10,46.02,149.95,73.84,84.61,8.34,14.47,10.23,51.05,51.25,26.81,11.81,1
231.57,93.18,154.79,30.66,83.77,50.84,54.96,131.55,482.05,171.78,213.07,24.30,40.21,26.42,139.95,164.67,70.69,25.43,1
247.26,93.18,139.31,30.66,93.25,40.94,58.69,135.89,475.39,204.68,232.44,23.58,37.79,24.72,160.20,151.58,81.65,23.61,1
68.72,28.24,38.24,10.22,29.14,12.55,33.54,70.77,227.70,110.57,113.16,11.97,16.89,11.93,78.34,73.06,36.56,12.71,1
50.80,20.71,29.14,8.65,21.85,11.22,30.28,63.39,206.59,90.67,93.79,10.88,16.08,11.93,66.02,67.61,29.25,11.81,1
57.52,20.71,24.58,6.29,15.30,6.60,13.97,38.64,125.51,75.37,59.13,6.17,12.06,8.52,39.61,32.71,21.33,10.90,1
90.39,32.94,39.15,11.79,22.58,11.22,21.89,61.65,198.82,96.79,78.50,9.79,18.49,11.93,52.81,55.62,29.86,14.53,1
101.59,38.59,46.44,10.22,24.77,11.22,20.03,59.05,192.15,108.65,89.71,9.43,18.49,11.93,58.97,53.43,34.73,14.53,1
91.88,35.77,42.80,11.01,21.85,11.22,20.96,61.65,201.04,103.68,83.60,9.79,19.30,12.79,55.45,55.62,32.30,15.44,1
174.80,67.77,86.50,22.80,44.44,25.09,34.00,94.65,324.33,149.97,134.57,15.96,29.75,18.75,90.66,103.60,53.01,20.89,1
403.38,168.48,296.84,46.39,153.71,81.21,63.35,161.51,646.44,255.95,324.19,30.83,55.48,36.65,223.57,242.09,119.44,34.51,1
233.06,93.18,164.81,26.73,96.16,54.80,54.03,122.87,468.72,185.17,267.10,24.66,39.40,27.28,172.52,191.93,81.05,24.52,1
144.17,60.24,107.44,16.51,61.92,38.30,41.92,91.61,342.10,135.05,203.89,18.86,28.95,21.31,126.75,142.86,57.89,18.16,1
112.05,48.95,86.50,14.15,49.54,34.33,38.66,83.79,307.67,115.16,182.48,17.41,25.73,19.60,109.15,129.77,48.75,17.26,1
108.32,47.06,85.59,11.79,45.17,27.07,25.62,61.22,212.15,100.62,148.84,11.97,20.10,14.49,88.02,81.79,42.05,14.53,1
77.69,33.89,56.45,6.29,18.94,10.56,13.97,37.34,126.62,65.42,78.50,7.25,13.67,10.23,44.01,44.71,24.98,11.81,1
91.13,38.59,59.19,7.86,21.13,12.55,16.30,45.59,156.61,75.75,85.63,8.71,16.89,11.93,51.05,54.52,29.25,13.62,1
97.86,41.42,61.01,7.86,22.58,12.55,16.30,45.15,155.50,81.11,91.75,8.34,16.89,11.93,53.69,53.43,31.08,13.62,1
255.47,100.71,170.27,31.45,80.13,52.82,47.51,122.00,452.06,163.74,195.73,22.49,40.21,26.42,128.51,170.12,68.86,26.34,1
468.37,189.19,326.89,59.76,181.39,101.02,73.13,187.56,788.61,294.97,380.26,35.91,67.55,42.62,261.42,274.81,140.76,39.05,1
520.66,210.84,360.58,69.98,218.54,115.55,89.43,222.72,985.20,350.83,468.95,43.16,82.02,51.14,326.56,335.87,177.93,46.32,1
506.47,205.19,342.37,71.55,221.46,113.57,95.95,235.75,1032.96,365.36,476.08,45.34,84.43,52.00,339.76,340.24,185.86,48.13,1
220.37,89.42,124.75,26.73,97.62,28.39,60.08,133.72,442.06,244.09,243.65,21.40,32.97,21.31,176.04,129.77,92.62,21.80,1
45.57,17.88,20.03,5.50,10.93,5.94,13.04,39.07,126.62,68.48,48.93,6.17,12.87,8.52,31.69,29.44,18.28,10.90,1
179.28,69.65,88.32,22.02,56.09,19.81,34.00,94.65,306.56,170.63,147.82,14.51,25.73,17.05,101.22,88.33,57.28,19.07,1
271.16,107.30,156.61,36.96,101.99,46.22,57.76,145.88,522.04,231.84,238.55,24.66,42.62,27.28,164.60,161.39,89.58,27.25,1
278.63,110.13,164.81,36.17,99.80,45.56,54.50,140.23,494.27,223.04,223.26,23.58,41.01,26.42,155.80,153.76,85.92,26.34,1
361.55,144.95,259.51,31.45,116.56,63.39,47.97,125.04,490.94,208.12,270.15,23.94,44.23,28.98,179.56,178.84,95.06,27.25,1
133.71,58.36,112.91,14.94,53.91,38.30,34.93,80.32,304.34,116.30,184.52,17.05,26.54,20.46,109.15,129.77,51.19,17.26,1
104.58,47.06,89.23,12.58,45.17,32.35,32.14,72.94,271.01,104.83,174.33,15.96,24.12,18.75,100.34,125.41,45.70,16.35,1
106.82,48.00,91.06,11.79,45.17,31.69,30.74,69.47,261.02,104.06,174.33,14.87,23.32,17.90,99.46,113.41,45.09,15.44,1
62.75,24.47,30.05,3.93,13.84,4.62,9.78,28.22,93.30,65.80,59.13,5.44,11.26,7.67,36.09,25.08,21.33,10.90,1
32.12,13.18,14.57,3.93,7.28,4.62,9.32,26.48,87.75,48.21,39.76,5.08,11.26,7.67,22.89,22.90,14.02,9.99,1
45.57,16.94,20.03,8.65,10.20,7.92,15.37,40.38,131.06,57.00,47.91,6.89,12.87,9.38,29.05,41.44,16.45,11.81,1
111.30,47.06,79.22,14.94,47.35,21.13,28.41,65.99,218.81,104.44,140.68,11.61,19.30,13.64,88.02,76.33,42.05,14.53,1
191.23,74.36,111.09,25.16,58.28,32.35,39.59,102.46,353.21,140.41,147.82,17.41,30.56,20.46,97.70,115.59,53.01,20.89,1
244.27,93.18,123.83,40.10,93.25,44.24,58.69,151.09,528.70,221.90,215.10,25.03,42.62,26.42,150.52,161.39,82.26,27.25,1
293.57,114.83,149.33,44.03,110.73,45.56,66.14,171.93,603.12,268.95,245.69,28.29,48.25,28.98,177.80,178.84,103.59,31.79,1
55.28,19.77,23.67,10.22,16.75,9.24,21.89,58.18,184.38,83.79,64.23,8.71,15.28,10.23,44.89,50.16,23.16,12.71,1
82.17,30.12,36.42,12.58,28.41,11.22,26.55,67.73,213.26,110.57,93.79,10.16,16.89,11.93,65.14,58.89,32.91,12.71,1
86.65,32.00,39.15,14.15,30.60,12.55,29.34,73.37,232.14,114.77,92.77,11.24,18.49,12.79,68.66,65.43,34.73,13.62,1
192.73,84.71,155.70,22.02,46.62,21.13,17.23,28.65,129.95,71.54,86.65,9.43,13.67,10.23,42.25,45.80,22.55,10.90,2
232.32,101.66,185.75,23.59,55.36,23.11,18.17,30.83,142.17,82.64,101.95,10.16,14.47,10.23,49.29,50.16,26.20,11.81,2
218.12,95.07,173.00,22.80,53.18,21.13,18.17,29.96,136.62,79.96,97.87,9.79,13.67,10.23,47.53,47.98,24.98,10.90,2
107.57,47.06,82.86,14.15,27.68,11.22,14.44,21.71,98.85,55.09,63.21,7.25,9.65,7.67,32.57,32.71,15.23,9.08,2
103.83,41.42,64.65,12.58,19.67,7.92,9.32,18.23,82.19,52.03,46.89,5.44,9.65,6.82,23.77,21.81,12.80,9.08,2
117.28,46.12,73.75,14.15,21.85,9.24,11.18,19.97,88.86,55.47,48.93,6.17,9.65,7.67,24.65,26.17,14.02,9.08,2
156.87,71.54,135.67,13.37,39.34,15.19,10.25,18.23,84.41,58.92,78.50,6.89,11.26,8.52,36.09,31.62,18.89,9.99,2
135.95,62.12,119.28,11.79,25.50,12.55,8.85,16.50,77.75,47.44,59.13,6.17,10.45,8.52,25.53,28.35,15.84,9.99,2
119.52,54.59,98.34,13.37,29.87,13.87,12.11,19.54,85.53,48.97,60.15,6.53,9.65,7.67,28.17,30.53,15.23,9.08,2
64.99,34.83,73.75,7.86,18.21,10.56,8.38,13.02,58.87,32.90,58.11,5.80,8.04,6.82,22.01,26.17,11.58,8.17,2
96.36,43.30,78.31,12.58,25.50,11.88,12.11,19.10,82.19,44.00,54.03,6.53,9.65,7.67,25.53,28.35,13.41,9.08,2
62.75,31.06,58.28,11.01,18.21,9.90,11.18,16.50,77.75,40.55,44.86,5.80,8.85,6.82,22.89,25.08,10.36,8.17,2
131.47,50.83,80.13,13.37,21.85,8.58,9.78,19.10,87.75,59.68,49.95,5.80,10.45,6.82,25.53,23.99,14.62,9.08,2
112.80,53.65,104.71,10.22,22.58,11.22,7.92,14.76,67.75,41.70,56.07,5.44,9.65,7.67,22.89,25.08,14.02,9.08,2
76.94,40.47,86.50,8.65,21.13,11.88,8.85,13.89,63.31,35.58,61.17,6.17,8.85,6.82,23.77,28.35,12.80,8.17,2
109.06,49.89,91.97,12.58,30.60,11.88,13.04,19.10,83.30,50.50,65.24,6.53,9.65,7.67,31.69,32.71,15.23,9.08,2
117.28,45.18,70.11,12.58,20.40,7.92,9.78,19.10,86.64,56.62,46.89,5.80,9.65,7.67,24.65,23.99,13.41,9.99,2
67.98,32.00,61.01,10.22,18.94,9.24,10.71,16.50,76.64,42.47,46.89,5.44,8.85,6.82,23.77,25.08,10.97,8.17,2
128.48,60.24,114.73,10.22,25.50,11.22,8.38,15.63,71.09,46.29,59.13,5.80,9.65,7.67,25.53,26.17,15.23,9.08,2
40.34,23.53,53.72,5.50,11.66,7.26,6.52,10.42,45.54,24.87,42.82,5.08,8.04,6.82,14.96,19.63,8.53,8.17,2
53.04,27.30,54.63,7.08,16.03,7.92,7.92,12.16,51.09,29.46,42.82,4.72,7.24,5.97,17.60,18.54,9.14,8.17,2
44.82,20.71,35.51,7.08,11.66,5.94,7.45,11.72,52.20,28.69,31.60,3.99,7.24,5.97,14.08,15.27,7.31,8.17,2
76.94,34.83,60.10,15.73,19.67,15.19,13.04,21.71,95.52,37.49,43.84,7.25,11.26,8.52,20.24,37.08,10.97,9.99,2
203.18,91.30,172.09,22.80,48.81,24.43,18.17,30.39,141.06,71.93,92.77,10.52,15.28,11.08,44.89,53.43,23.77,11.81,2
192.73,86.60,162.99,19.66,46.62,20.47,16.30,26.05,119.96,69.63,91.75,9.07,12.87,9.38,43.13,45.80,22.55,10.90,2
185.26,82.83,155.70,19.66,45.17,20.47,16.30,26.48,121.07,67.72,86.65,9.07,12.87,9.38,42.25,45.80,21.94,10.90,2
180.77,80.95,151.15,21.23,44.44,21.79,17.70,28.65,128.84,66.95,85.63,9.79,13.67,10.23,41.37,47.98,21.33,11.81,2
147.91,64.01,112.91,15.73,35.70,11.88,13.04,21.71,96.63,59.68,68.30,6.89,10.45,7.67,34.33,30.53,17.67,9.99,2
115.04,46.12,73.75,13.37,22.58,9.24,10.71,19.97,88.86,53.56,48.93,6.17,10.45,7.67,25.53,27.26,13.41,9.99,2
104.58,42.36,68.29,11.79,21.13,9.24,8.85,16.50,73.31,47.82,45.88,5.44,9.65,6.82,22.89,22.90,12.80,9.08,2
100.85,48.00,94.70,8.65,19.67,9.24,6.99,13.02,58.87,38.26,51.99,5.08,8.85,6.82,21.13,21.81,12.80,8.17,2
54.53,30.12,64.65,6.29,15.30,8.58,6.99,10.85,48.87,28.31,49.95,5.08,7.24,5.97,18.48,20.72,9.75,7.27,2
64.99,31.06,58.28,8.65,18.94,8.58,9.78,14.33,63.31,35.20,45.88,5.08,8.04,6.82,21.13,21.81,10.36,8.17,2
75.45,30.12,46.44,8.65,14.57,6.60,7.45,13.89,62.20,40.94,37.72,4.35,8.04,5.97,18.48,16.36,9.75,8.17,2
104.58,47.06,87.41,8.65,20.40,8.58,7.45,13.46,59.98,40.55,49.95,5.08,8.85,6.82,21.13,20.72,12.80,8.17,2
50.80,27.30,56.45,6.29,15.30,8.58,7.45,11.29,48.87,27.93,45.88,4.72,7.24,5.97,17.60,19.63,9.14,7.27,2
72.46,32.94,60.10,11.01,18.94,9.24,11.64,16.93,77.75,41.32,47.91,5.80,8.04,6.82,23.77,25.08,10.97,8.17,2
74.70,29.18,45.53,9.44,13.84,6.60,7.92,14.76,65.53,40.94,35.68,4.72,8.04,5.97,17.60,17.45,9.75,8.17,2
102.34,46.12,85.59,9.44,21.13,9.24,7.92,13.89,62.20,40.17,49.95,5.08,8.85,6.82,22.01,21.81,12.80,8.17,2
65.74,34.83,72.84,7.86,18.94,11.22,8.85,13.46,59.98,32.52,54.03,5.80,8.04,6.82,22.01,28.35,10.97,8.17,2
82.17,37.65,69.20,11.01,22.58,9.90,11.64,17.37,77.75,44.00,53.01,6.17,8.85,6.82,26.41,28.35,12.80,9.08,2
106.07,41.42,63.74,12.58,18.21,7.92,9.32,18.67,83.30,50.50,42.82,5.80,9.65,6.82,22.01,21.81,12.19,9.08,2
233.06,102.60,188.48,21.23,51.72,20.47,14.44,26.05,121.07,76.90,91.75,8.71,13.67,9.38,44.01,43.62,24.37,10.90,2
97.86,47.06,91.06,9.44,17.48,9.90,7.45,13.89,63.31,36.73,47.91,5.44,9.65,7.67,19.36,23.99,12.19,9.08,2
133.71,59.30,106.53,14.15,34.24,12.55,13.51,20.41,89.97,55.47,69.32,6.89,9.65,7.67,33.45,31.62,17.06,9.08,2
62.75,32.00,61.92,9.44,18.94,9.90,10.71,14.76,67.75,35.20,49.95,5.80,8.04,6.82,22.89,27.26,10.97,8.17,2
42.58,23.53,49.17,9.44,13.84,9.90,9.32,13.89,66.64,32.90,35.68,4.72,7.24,5.97,16.72,18.54,7.92,7.27,2
73.95,32.94,59.19,12.58,19.67,9.90,11.18,18.23,78.86,39.79,45.88,5.80,8.85,6.82,22.01,26.17,10.97,8.17,2
106.82,48.95,91.06,8.65,20.40,7.92,6.99,12.59,56.65,40.55,50.97,4.72,8.04,6.82,21.13,19.63,12.80,8.17,2
109.06,49.89,91.97,9.44,20.40,9.24,7.45,14.33,65.53,40.94,49.95,5.44,9.65,7.67,21.13,22.90,12.80,9.08,2
